"hotel_City Hotel","hotel_Resort Hotel","is_canceled","lead_time","arrival_date_year","arrival_date_month","arrival_date_week_number","arrival_date_day_of_month","stays_in_weekend_nights","stays_in_week_nights","adults","children","babies","meal_BB","meal_FB","meal_HB","meal_SC","country","market_segment_Aviation","market_segment_Complementary","market_segment_Corporate","market_segment_Direct","market_segment_Groups","market_segment_Offline TA/TO","market_segment_Online TA","distribution_channel_Corporate","distribution_channel_Direct","distribution_channel_GDS","distribution_channel_TA/TO","is_repeated_guest","previous_cancellations","previous_bookings_not_canceled","reserved_room_type","assigned_room_type","booking_changes","deposit_type_No Deposit","deposit_type_Non Refund","deposit_type_Refundable","agent","company","days_in_waiting_list","customer_type_Contract","customer_type_Group","customer_type_Transient","customer_type_Transient-Party","adr","required_car_parking_spaces","total_of_special_requests"
0,1,0,0.00158982511923688,3,2,6,10,0,0.0625,2,0,0,1,0,0,0,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"6","0",0,0,0,1,0,0.1285140562249,0,0
1,0,0,0.248012718600954,1,7,28,7,0.0769230769230769,0.09375,2,0,0,0,0,0,1,85,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1,0,0,"9","0",0,0,0,1,0,0.396104417670683,0,0
1,0,1,0.0620031796502385,2,8,33,14,0,0.0625,2,0,0,0,0,1,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"6","0",0,0,0,0,1,0.399598393574297,0,0
1,0,0,0.0238473767885533,2,9,37,11,0.153846153846154,0.0625,2,0,0,0,0,0,1,30,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,1,0,0,0,0.424698795180723,0,1
1,0,0,0.0127186009538951,1,11,48,21,0.0769230769230769,0,1,0,0,1,0,0,0,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.405622489959839,0,2
1,0,0,0.0524642289348172,3,3,10,6,0.0769230769230769,0.125,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.394779116465863,0,0
0,1,0,0.375198728139905,2,10,42,13,0.153846153846154,0.15625,2,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,0,1,0,0,"95","0",0,0,0,1,0,0.223293172690763,0,0
0,1,0,0.171701112877583,2,12,49,3,0.153846153846154,0.15625,2,0,0,0,0,1,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"171","0",0,0,0,1,0,0.190763052208835,0,0
1,0,0,0.17329093799682,3,5,18,5,0.0769230769230769,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"42","0",0,0,0,1,0,0.385943775100402,0,0
1,0,1,0.446740858505564,1,10,40,1,0.153846153846154,0.03125,2,0,0,0,0,1,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"1","0",0.445012787723785,0,0,0,1,0.377510040160643,0,0
0,1,0,0.170111287758347,2,7,31,31,0.153846153846154,0.125,2,1,0,1,0,0,0,103,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"242","0",0,0,0,1,0,0.586987951807229,0,2
0,1,0,0.131955484896661,2,10,43,21,0,0.09375,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"241","0",0,0,0,1,0,0.131124497991968,0,2
1,0,1,0,3,5,20,15,0.0769230769230769,0,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"0","0",0,0,0,1,0,0.0401606425702811,0,0
1,0,0,0.389507154213037,3,7,28,13,0,0.0625,2,2,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,6,0,1,0,0,"9","0",0,0,0,1,0,0.711244979919679,0,1
1,0,0,0.144674085850556,1,4,14,2,0.153846153846154,0.0625,2,0,0,1,0,0,0,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"11","0",0,0,0,1,0,0.230401606425703,0,0
1,0,1,0.103338632750397,1,7,30,17,0.153846153846154,0.09375,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,"0","0",0,0,0,0,1,0.521084337349398,0,1
0,1,0,0.0492845786963434,1,2,7,13,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,6,0,1,0,0,"240","0",0,0,0,1,0,0.237751004016064,0,2
1,0,0,0.0842607313195548,1,6,26,24,0.0769230769230769,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"1","0",0,0,0,0,1,0.253012048192771,0,1
1,0,0,0,1,3,10,1,0,0.03125,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.397590361445783,0,0
0,1,0,0.041335453100159,3,1,1,7,0.153846153846154,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.166666666666667,0,1
1,0,0,0.0556438791732909,1,9,40,25,0.153846153846154,0.03125,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.461847389558233,0,1
1,0,0,0.00158982511923688,2,8,33,10,0.153846153846154,0.15625,2,0,0,1,0,0,0,57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"14","0",0,0,0,1,0,0.293172690763052,0,0
0,1,0,0.608903020667727,1,10,41,6,0,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,0,1,0,0,"315","0",0,0,0,0,1,0.208835341365462,1,0
0,1,1,0.335453100158982,3,7,29,17,0.230769230769231,0.1875,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.604417670682731,0,1
1,0,0,0.0158982511923688,1,11,47,17,0.0769230769230769,0.09375,2,0,0,0,0,0,1,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.307751004016064,0,0
0,1,0,0.0365659777424483,3,8,32,11,0,0.03125,2,0,0,0,0,1,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.959839357429719,0,2
0,1,0,0.014308426073132,1,10,43,21,0,0.0625,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,6,0,1,0,0,"240","0",0,0,0,1,0,0.353413654618474,0,2
1,0,0,0.00158982511923688,1,6,26,22,0,0.03125,2,0,0,0,0,0,1,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.51004016064257,0,2
0,1,0,0.00794912559618442,1,12,53,31,0.0769230769230769,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.373493975903614,0,1
1,0,1,0.128775834658188,1,4,16,10,0.153846153846154,0,2,0,0,0,0,0,1,52,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.335341365461847,0,0
0,1,0,0.0461049284578696,2,11,46,8,0.153846153846154,0.15625,2,0,0,1,0,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"240","0",0,0,0,1,0,0.282289156626506,0,0
1,0,0,0.00158982511923688,1,8,36,28,0.153846153846154,0,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,"0","0",0,0,0,1,0,0.590361445783133,0,1
0,1,0,0.00317965023847377,3,2,6,10,0,0.0625,2,0,0,0,0,1,0,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"177","0",0,0,0,1,0,0.232931726907631,0,1
0,1,1,0.56120826709062,3,6,26,30,0.153846153846154,0.15625,2,0,0,0,0,1,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"40","0",0,1,0,0,0,0.436706827309237,0,0
1,0,0,0.275039745627981,3,3,11,17,0.0769230769230769,0.0625,2,0,0,0,0,0,1,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.31004016064257,0,0
1,0,1,0.209856915739269,1,8,36,29,0.0769230769230769,0.0625,2,0,0,1,0,0,0,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.378714859437751,0,0
1,0,0,0.311605723370429,3,8,34,21,0.0769230769230769,0.09375,2,1,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.534136546184739,0,3
1,0,0,0.0508744038155803,1,4,18,27,0,0.03125,2,1,0,0,0,1,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,"9","0",0,0,0,1,0,0.655220883534137,0,0
0,1,0,0.241653418124006,1,4,17,20,0,0.125,2,0,0,1,0,0,0,54,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,"0","0",0,0,0,0,1,0.194779116465863,0,1
1,0,1,0.356120826709062,1,9,37,5,0.0769230769230769,0.0625,3,0,0,1,0,0,0,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,5,0,1,0,0,"14","0",0,0,0,1,0,0.661847389558233,0,2
1,0,0,0.136724960254372,2,9,37,9,0,0.0625,2,0,0,1,0,0,0,40,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,"0","68",0,0,0,0,1,0.393574297188755,0,0
1,0,1,0.389507154213037,1,7,28,6,0.153846153846154,0.125,1,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"19","0",0,0,0,1,0,0.433734939759036,0,0
1,0,1,0.160572337042925,3,7,29,20,0,0.09375,2,0,0,1,0,0,0,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.540160642570281,0,1
1,0,0,0.286168521462639,3,8,33,16,0.153846153846154,0.125,2,0,0,0,0,0,1,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"168","0",0,0,0,1,0,0.277510040160643,0,0
1,0,0,0.214626391096979,1,8,33,13,0,0.03125,2,1,0,1,0,0,0,32,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.516064257028112,0,1
1,0,0,0.0906200317965024,3,4,14,3,0.0769230769230769,0.09375,2,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.461847389558233,0,2
1,0,1,0.0476947535771065,3,6,26,27,0,0.0625,2,0,0,0,0,0,1,96,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.447791164658635,0,1
0,1,0,0.0111287758346582,2,11,47,20,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"240","0",0,0,0,1,0,0.178313253012048,0,1
1,0,1,0.201907790143084,1,12,53,27,0,0.09375,1,2,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"7","0",0,0,0,1,0,0.399799196787149,0,1
0,1,1,0.181240063593005,3,6,22,3,0.153846153846154,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,6,0,1,0,0,"242","0",0,0,0,1,0,0.594377510040161,0,1
1,0,0,0.100158982511924,1,2,8,15,0.0769230769230769,0.09375,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,1,0,0,"9","0",0,0,0,1,0,0.25566265060241,0,1
0,1,0,0.0127186009538951,1,8,35,26,0.153846153846154,0.0625,2,0,0,0,0,1,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,1,1,0,0,"241","0",0,0,0,1,0,0.561887550200803,0,1
1,0,1,0.101748807631161,3,1,2,8,0.153846153846154,0.09375,2,0,0,0,0,0,1,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.31004016064257,0,0
1,0,0,0.0445151033386327,3,3,13,30,0,0.03125,1,0,0,1,0,0,0,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"85","0",0,0,0,1,0,0.338955823293173,0,0
1,0,0,0.53577106518283,3,3,9,1,0,0.0625,2,0,0,0,0,0,1,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.277510040160643,0,2
0,1,0,0.041335453100159,1,11,49,30,0.0769230769230769,0.125,2,0,0,1,0,0,0,39,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"241","0",0,0,0,1,0,0.147068273092369,0,1
0,1,0,0.225755166931638,3,5,20,18,0.153846153846154,0.15625,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,0,"314","0",0,0,0,1,0,0.332530120481928,0,0
1,0,0,0.00476947535771065,1,7,29,14,0,0.03125,2,0,0,0,0,0,1,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"85","0",0,0,0,1,0,0.293172690763052,0,1
0,1,0,0.255961844197138,1,7,31,28,0.153846153846154,0.15625,2,0,0,1,0,0,0,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"243","0",0,0,0,1,0,0.493975903614458,0,1
1,0,0,0.378378378378378,3,3,13,28,0,0.125,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.384538152610442,0,1
1,0,1,0.0190779014308426,1,2,6,6,0,0.03125,2,1,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.429718875502008,0,0
1,0,0,0.00476947535771065,1,10,42,14,0,0.0625,1,0,0,0,0,1,0,31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"6","0",0,0,0,0,1,0.353413654618474,0,0
1,0,0,0,1,10,41,3,0.0769230769230769,0,2,0,0,0,0,0,1,92,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,5,0,1,0,0,"0","0",0,0,0,1,0,0.674698795180723,0,0
1,0,0,0.252782193958665,1,8,33,8,0.230769230769231,0.15625,2,0,0,1,0,0,0,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"14","0",0,0,0,1,0,0.384538152610442,0,0
1,0,0,0.00158982511923688,1,4,15,6,0,0.03125,1,0,0,0,0,1,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,5,1,1,0,0,"56","0",0,0,0,0,1,0.36144578313253,0,0
1,0,0,0.0906200317965024,3,3,11,16,0,0.09375,2,0,0,1,0,0,0,58,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4,0,1,0,0,"28","0",0,0,0,1,0,0.293172690763052,0,0
1,0,0,0.00317965023847377,1,10,41,4,0,0.0625,2,0,0,1,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"7","0",0,0,0,1,0,0.533132530120482,0,1
1,0,0,0.0111287758346582,3,5,22,31,0,0.03125,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"0","238",0,0,0,1,0,0.253012048192771,0,0
0,1,0,0.119236883942766,2,8,33,12,0.153846153846154,0.21875,2,0,0,0,0,1,0,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"149","0",0,0,0,1,0,0.526104417670683,1,1
0,1,1,0.282988871224165,3,8,31,3,0.153846153846154,0.25,2,0,0,0,0,0,1,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"40","0",0,0,0,1,0,0.696787148594378,0,0
1,0,0,0,1,2,9,24,0,0.03125,1,0,0,0,0,0,1,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.333333333333333,0,0
1,0,1,0.00476947535771065,1,3,11,7,0.0769230769230769,0.125,2,0,0,0,0,0,1,43,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.355823293172691,0,0
1,0,0,0.133545310015898,1,9,38,13,0,0.15625,3,0,0,1,0,0,0,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.667871485943775,0,2
1,0,1,0.240063593004769,1,1,4,19,0,0.09375,1,0,0,1,0,0,0,92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"19","0",0.161125319693095,0,0,0,1,0.313253012048193,0,0
1,0,0,0.0747217806041336,2,12,49,5,0.153846153846154,0.03125,3,0,0,1,0,0,0,37,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5,1,1,0,0,"1","0",0,0,0,0,1,0.329317269076305,0,0
1,0,1,0,1,2,9,26,0,0.0625,1,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.333333333333333,0,0
1,0,1,0.041335453100159,3,2,5,4,0.153846153846154,0.0625,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.326506024096386,0,0
1,0,1,0.104928457869634,1,3,10,5,0.0769230769230769,0.03125,2,0,0,0,0,1,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,"155","0",0,0,0,1,0,0.497991967871486,0,0
0,1,0,0.116057233704293,2,12,50,12,0.307692307692308,0.3125,1,0,0,1,0,0,0,103,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.136546184738956,0,1
0,1,0,0,3,7,28,12,0,0.03125,2,1,1,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,7,1,1,0,0,"241","0",0,0,0,1,0,0.497991967871486,1,2
1,0,0,0.0779014308426073,3,3,10,10,0.0769230769230769,0.0625,2,0,0,1,0,0,0,114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2,1,0,0,"83","0",0,0,0,1,0,0.340401606425703,1,1
0,1,0,0.379968203497615,3,6,25,19,0.0769230769230769,0.125,2,0,0,1,0,0,0,54,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"240","0",0,0,0,1,0,0.389558232931727,0,1
0,1,0,0.155802861685215,1,5,19,4,0.153846153846154,0.125,2,0,0,1,0,0,0,53,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"241","0",0,0,0,1,0,0.166385542168675,1,1
0,1,0,0.0127186009538951,1,7,27,2,0.153846153846154,0.03125,2,2,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,7,0,1,0,0,"240","0",0,0,0,1,0,0.812570281124498,1,0
0,1,1,0.179650238473768,1,1,1,2,0,0.03125,2,0,0,0,0,1,0,92,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,"305","0",0,0,0,1,0,0.281124497991968,0,0
1,0,1,0.262321144674086,1,8,33,13,0.153846153846154,0.15625,3,0,0,1,0,0,0,40,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.543534136546185,0,0
1,0,1,0.300476947535771,3,6,22,2,0,0.0625,2,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"0","0",0,0,0,1,0,0.393574297188755,0,0
1,0,1,0.257551669316375,3,5,18,6,0.153846153846154,0.03125,1,0,0,1,0,0,0,92,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"3","0",0,0,0,1,0,0.313253012048193,0,0
0,1,0,0.372019077901431,1,6,25,16,0.153846153846154,0.15625,2,0,0,1,0,0,0,86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"250","0",0,0,0,1,0,0.271927710843373,0,0
1,0,1,0.0397456279809221,3,6,26,27,0,0.03125,2,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,"0","280",0,0,0,0,1,0.393574297188755,0,0
0,1,0,0.0937996820349762,2,12,52,26,0.153846153846154,0.1875,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,6,1,1,0,0,"240","0",0,0,0,1,0,0.277831325301205,1,1
1,0,0,0.0381558028616852,3,6,26,26,0.0769230769230769,0.0625,1,0,0,1,0,0,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,"0","280",0,0,0,0,1,0.373493975903614,0,0
1,0,0,0.027027027027027,1,3,14,30,0,0.09375,2,0,0,1,0,0,0,11,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,1,1,0,0,"9","0",0,0,0,1,0,0.590361445783133,0,1
0,1,0,0.154213036565978,1,11,47,14,0.0769230769230769,0.125,2,0,0,1,0,0,0,42,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,0,"240","0",0,0,0,1,0,0.224096385542169,0,1
1,0,1,0.0158982511923688,2,8,34,21,0.0769230769230769,0.0625,2,2,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,6,1,1,0,0,"9","0",0,1,0,0,0,0.606425702811245,0,2
1,0,1,0.0222575516693164,1,6,26,20,0.0769230769230769,0.03125,3,0,0,1,0,0,0,58,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.70281124497992,0,0
0,1,1,0.00794912559618442,3,6,24,17,0,0.03125,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,1,0,0,"348","0",0,0,0,1,0,0.626506024096386,0,0
1,0,1,0.0922098569157393,3,4,17,27,0,0.0625,2,0,0,0,0,0,1,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.42570281124498,0,0
1,0,0,0.116057233704293,1,6,23,4,0.0769230769230769,0.03125,1,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.461847389558233,0,2
0,1,1,0.457869634340223,2,9,36,2,0,0.125,2,0,0,1,0,0,0,92,0,0,0,0,0,0,1,0,0,0,1,0,0.0384615384615385,0,1,1,1,1,0,0,"240","0",0,0,0,0,1,0.436546184738956,0,0
1,0,0,0.0158982511923688,2,8,34,18,0,0.15625,2,0,0,1,0,0,0,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,"9","0",0,0,0,1,0,0.353413654618474,0,1
1,0,1,0.00158982511923688,3,3,12,22,0,0.03125,2,0,0,0,0,0,1,37,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.349397590361446,0,0
1,0,0,0.166931637519873,3,5,20,18,0,0.09375,1,0,0,1,0,0,0,114,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,0,1,0,0,"9","0",0,0,0,1,0,0.570281124497992,0,2
0,1,0,0.103338632750397,2,9,38,16,0,0.09375,1,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,"250","0",0,0,0,1,0,0.289156626506024,0,2
1,0,0,0,1,3,10,5,0,0.03125,2,0,0,1,0,0,0,92,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,6,0,1,0,0,"0","0",0,0,0,1,0,0.293172690763052,0,0
1,0,1,0.157392686804452,1,4,15,8,0.153846153846154,0.0625,2,0,0,0,0,0,1,46,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.326305220883534,0,0
1,0,1,0.206677265500795,3,1,4,25,0,0.0625,2,0,0,0,0,0,1,23,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.278232931726908,0,2
1,0,1,0.0111287758346582,1,2,6,5,0.0769230769230769,0.0625,2,0,0,0,0,0,1,18,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,"9","0",0,0,0,1,0,0.309236947791165,0,0
1,0,0,0.136724960254372,1,9,36,3,0.153846153846154,0.0625,2,0,0,1,0,0,0,25,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,4,0,1,0,0,"3","0",0,0,0,1,0,0.357228915662651,0,3
0,1,0,0.0286168521462639,1,2,8,14,0.0769230769230769,0,2,0,0,1,0,0,0,31,0,0,0,0,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,0,"240","0",0,0,0,1,0,0.305220883534137,0,2
1,0,1,0.225755166931638,1,4,17,22,0.153846153846154,0.09375,2,0,0,1,0,0,0,90,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,"37","0",0,0,0,1,0,0.405622489959839,0,0
1,0,0,0.0302066772655008,1,9,38,12,0.0769230769230769,0,1,0,0,1,0,0,0,92,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,"0","51",0,0,0,1,0,0.267068273092369,0,0
1,0,0,0.136724960254372,2,9,39,24,0,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"12","0",0,0,0,0,1,0.413654618473896,0,0
1,0,0,0.0206677265500795,1,1,3,11,0.0769230769230769,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"28","0",0,0,0,1,0,0.321285140562249,0,0
1,0,0,0.440381558028617,1,9,37,5,0.153846153846154,0.15625,2,0,0,0,0,1,0,86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,"21","0",0,0,0,0,1,0.34995983935743,0,1
0,1,0,0.486486486486487,3,6,25,21,0.230769230769231,0.28125,2,0,0,0,0,0,1,42,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,5,0,1,0,0,"40","0",0,0,0,1,0,0.625301204819277,0,0
1,0,0,0.329093799682035,1,12,53,30,0.0769230769230769,0.0625,2,0,0,1,0,0,0,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2,1,0,0,"104","0",0,0,0,1,0,0.641244979919679,0,0
